"","D29613_01-AV555","D29614_02-AV604","D29615_03-AV612","D29616_04-AV650","D29617_05-AV717","D29618_06-AV718","D29619_07-AV770","D29620_08-AV782.2","D29621_09-AV791","D29622_10-AV794","D29623_11-AV833","D29624_12-AV967","D29625_13-AV968","D29626_14-AV971","D29627_15-AV972","D29628_16-AV974","D29629_17-AV996","D29630_18-AV551","D29631_19-AV572","D29632_20-AV580","D29633_21-AV586","D29634_22-AV589","D29635_23-AV590","D29636_24-AV591","D29637_25-AV598","D29638_26-AV608","D29639_27-AV609","D29640_28-AV610","D29641_29-AV611","D29642_30-AV802","D29643_31-AV521","D29644_32-AV527","D29645_33-AV541","D29646_34-AV542","D29647_35-AV543","D29648_36-AV567","D29649_37-AV568","D29650_38-AV570","D29651_39-AV571","D29652_40-AV579","D29653_41-AV803","D29654_42-AV814","D29655_43-AV583","D29656_44-AV584","D29657_45-AV587","D29658_46-AV588","D29659_47-AV596","D29660_48-AV597","D29661_49-AV816","D29662_50-AV817","D29663_51-AV863","D29664_52-AV864","D29665_53-AV865","D29666_54-AV866"
"D29639_27-AV609",0.506584839334306,0.436316711037492,0.575417669489856,0.470601336133011,0.449340468564403,0.58204721752399,0.419780643697054,0.484809879029619,0.427128800812773,0.446753180682113,0.447312524216788,0.489720254021461,0.480006788144668,0.414989847417368,0.428150003742406,0.46433089385658,0.526601603809594,0.491938751210417,0.360641080417431,0.334936714579763,0.305777089559,0.33457239647307,0.360656271959794,0.386591332016358,0.313070492911694,0.241802422391842,0,0.255636155258586,0.275218996927813,0.272941996167269,0.365667199147749,0.31885743976413,0.362270906941968,0.335519408229532,0.388165799518455,0.351418275839497,0.379505661978941,0.398101564645514,0.378033177019775,0.421608539432818,0.312829072485464,0.385981411738961,0.470639494419395,0.382420623331779,0.366839889771003,0.365440200232033,0.366575734390923,0.363967696905819,0.483803847608258,0.513501754665803,0.434024152119783,0.36169356884012,0.359113308898007,0.37823449796406
"D29640_28-AV610",0.446080947433704,0.349915977812119,0.518712036872105,0.409119373977209,0.399829566660547,0.511334702984089,0.382608704746915,0.461072345942655,0.391620613495652,0.417173232813891,0.374711707940178,0.507324243394175,0.48621830037666,0.395997188986154,0.382241100858523,0.461855719082819,0.515988721818592,0.430178833914545,0.312143260976425,0.329764555373868,0.302027631480952,0.32051982878326,0.308431452031581,0.41318448471417,0.342800387399408,0.333255600953519,0.255636155258586,0,0.276809502703398,0.266630761453806,0.326576140028379,0.295320250671393,0.335691562556984,0.30444469117874,0.345375578462484,0.303105110441316,0.355705585542387,0.359530443418982,0.319810381531628,0.411431596012799,0.286001943464129,0.345132680339744,0.490899342338211,0.377847907382558,0.339660173499982,0.330022310184134,0.346532331323867,0.327084910063448,0.491618579128954,0.506684609675672,0.444526228798814,0.374550415206856,0.330529291512828,0.381855284236245
"D29641_29-AV611",0.500967529622014,0.452254616086992,0.607362790410616,0.477556432597684,0.491756750853636,0.589233066325888,0.390188488599001,0.45247566490802,0.453454236566578,0.451343069002109,0.483254496797824,0.478543805320229,0.463804757176163,0.428137282512834,0.421674995875195,0.434108374009802,0.488270931627411,0.487809295093623,0.385475226723036,0.309851023971268,0.310902795452077,0.318386384949139,0.346468108027385,0.314804899092738,0.287597230067068,0.336664141395255,0.275218996927813,0.276809502703398,0,0.323267656384191,0.37524435122872,0.325228174731908,0.330887276546799,0.346101130074716,0.394240178711199,0.35636876694521,0.331268960235054,0.350927490475012,0.373951973270055,0.362865231710286,0.344968341626547,0.369843709646281,0.469028020842458,0.386249944581312,0.406968157679,0.39634805052525,0.357577586734989,0.390445349943434,0.454973300372665,0.465609981600477,0.408548013794846,0.38493688130484,0.392185619186159,0.367645982190218
"D29642_30-AV802",0.471270043799719,0.408322973868216,0.539027354679716,0.400380090914488,0.403137479780488,0.518590846846516,0.382604641984727,0.430940489742388,0.382507410094346,0.408720962731274,0.397363435244085,0.484676288064505,0.47639348762782,0.417009465811386,0.382075539562519,0.455030424772729,0.509740010881674,0.4367380016119,0.325125451385226,0.323978673023422,0.297639519864048,0.295674233269812,0.31862522868057,0.396431358136443,0.324254141342346,0.316874649946923,0.272941996167269,0.266630761453806,0.323267656384191,0,0.335622807981978,0.290463948695291,0.334209242716937,0.308463995257817,0.355479513050201,0.311764827567978,0.364032025031634,0.377545678840669,0.3258937987965,0.412647880397602,0.254669051684411,0.335031148324801,0.477405813866663,0.389943754427884,0.359698399754073,0.347019549686671,0.350206333313758,0.336259017870292,0.481694931840013,0.486191068285852,0.451693636020825,0.378746333463405,0.36459812218197,0.377105643072482
"D29643_31-AV521",0.468254530483406,0.396379854968813,0.530792499256223,0.403899107365747,0.433265664436618,0.512614911088465,0.362441552235743,0.42598179145096,0.367587002639918,0.400498109642309,0.417717422372579,0.465935533659302,0.455558246925188,0.410090741725979,0.406223724981207,0.461818201168564,0.486054524301964,0.427103599790882,0.320441978915984,0.351922499142217,0.334056140598309,0.371794003831964,0.34091462539663,0.414959478333328,0.357456780051248,0.393793859490848,0.365667199147749,0.326576140028379,0.37524435122872,0.335622807981978,0,0.297600940405,0.339224667905589,0.266215296168675,0.294946520599193,0.28094989267001,0.349476574224608,0.340554152462174,0.308039595870538,0.399130511462811,0.333009792467049,0.320707673596111,0.480693414642356,0.389964450427749,0.343587650783487,0.339428889699707,0.340608742148952,0.340602813294609,0.487614123879791,0.469902518300207,0.477125417046447,0.382806155697703,0.373567097880851,0.399269900005096
"D29644_32-AV527",0.453249853465098,0.395318024332327,0.554811918736201,0.420967106351307,0.421411661523677,0.516647692213666,0.323086213776175,0.404228839543057,0.350587521266142,0.378472609886639,0.412731896143838,0.455295439151329,0.42388991993142,0.378575177766922,0.377011495288404,0.418533343681815,0.466000142530507,0.408907950945481,0.334522561638205,0.295847803259563,0.332024631259395,0.321619925984257,0.324501064919527,0.373583477859285,0.308256708445097,0.355827392009109,0.31885743976413,0.295320250671393,0.325228174731908,0.290463948695291,0.297600940405,0,0.29846893100377,0.235995318988957,0.283328420845594,0.239661535282131,0.276062896466428,0.284835247183221,0.307463991108248,0.343167986991026,0.267094334467529,0.303231081093206,0.437771576687985,0.333755638601531,0.328503608998299,0.330142533111027,0.294792300338239,0.312396458259668,0.453328236826337,0.439401919444143,0.425999327157419,0.362098795643603,0.352327324131581,0.346570044973404
"D29645_33-AV541",0.418514078540984,0.387834679579926,0.547413573658539,0.382876694280513,0.414080003782271,0.498391850444853,0.335483778644943,0.363912561901024,0.417395593140774,0.415473819964867,0.410392199810919,0.457855240768359,0.433362681640737,0.377358670648225,0.337804328348176,0.430248481240394,0.491803438097662,0.399589245127584,0.371790621778001,0.320190109652464,0.34665319093086,0.323568302685262,0.323023740595014,0.384479270030546,0.338474107471097,0.42606491278742,0.362270906941968,0.335691562556984,0.330887276546799,0.334209242716937,0.339224667905589,0.29846893100377,0,0.284281315192627,0.304696154721556,0.326530738778814,0.293818937434868,0.303238681226973,0.341486441779514,0.376678978341664,0.329012506227415,0.280801567886053,0.478314874967106,0.381876906027416,0.337629025311804,0.33005167249439,0.288228432347263,0.34750743799598,0.458026013591825,0.444749150212085,0.417330463953001,0.385091401356811,0.361638671328768,0.384749809600689
"D29646_34-AV542",0.435631116370627,0.365674548655724,0.516067631271138,0.397078166297191,0.411209321579407,0.492592045945657,0.329600713606229,0.410088713307662,0.3557459008488,0.384703932437345,0.387279031540152,0.460118632424051,0.42518790616195,0.365035960339455,0.370695903926312,0.454296973034143,0.475265467642085,0.402512862770252,0.298993540836823,0.317839438964887,0.310660059401193,0.33454507010009,0.309061470781012,0.395325274248842,0.331231000367594,0.377339042447975,0.335519408229532,0.30444469117874,0.346101130074716,0.308463995257817,0.266215296168675,0.235995318988957,0.284281315192627,0,0.259535962522966,0.267290660648495,0.320516501406667,0.31078075616873,0.279181591279504,0.382638078931301,0.28893261612569,0.295548531793523,0.461296440046138,0.353111639553349,0.292386245408412,0.320461464661848,0.300393943253163,0.318920643133024,0.459820863822027,0.466889275994558,0.437176362732929,0.357805661580828,0.333261670874524,0.371606743962258
"D29647_35-AV543",0.384575072861466,0.331796819677982,0.486934831473205,0.31490764531085,0.383157434048881,0.440201660970713,0.309634326523323,0.378661392867665,0.339837764431196,0.392857102148665,0.373732130235865,0.487733925577829,0.441129247914341,0.386544781189806,0.370946925435724,0.46127532472638,0.488843160200033,0.366233158806853,0.319631840069856,0.364360062458616,0.358057750255523,0.36659624050858,0.32175428554078,0.443824631439437,0.376849991794937,0.434338796988349,0.388165799518455,0.345375578462484,0.394240178711199,0.355479513050201,0.294946520599193,0.283328420845594,0.304696154721556,0.259535962522966,0,0.264679253119134,0.316268804201783,0.298004100295528,0.284682054351522,0.421843709203754,0.332733710982126,0.303304488392035,0.489081337882312,0.386256975249691,0.323018329501951,0.313361525113916,0.325133592617122,0.325730417020721,0.517685056503158,0.449983811616024,0.476983250253022,0.402539736810327,0.350607065829678,0.418491795021378
"D29648_36-AV567",0.429050583700376,0.369806609603708,0.525540196254027,0.372736579661077,0.411082550297519,0.483172226395112,0.328858785798664,0.418570726036601,0.33284527318261,0.378928911728501,0.38245253846854,0.4893160524763,0.449674780346263,0.373079923841156,0.3671960258337,0.451359521487167,0.482585563069355,0.379585183997568,0.303972048999091,0.330393945172415,0.35309278346553,0.349975061665991,0.318422403825632,0.422247072061355,0.349082486032587,0.391096647042597,0.351418275839497,0.303105110441316,0.35636876694521,0.311764827567978,0.28094989267001,0.239661535282131,0.326530738778814,0.267290660648495,0.264679253119134,0,0.256618469303584,0.279600327334746,0.274845016279931,0.389913084233993,0.251788498892313,0.29185332852481,0.468585968620412,0.350353757622141,0.309219824801147,0.310134116981823,0.30955863372018,0.313893788089647,0.487071391350655,0.443085266915683,0.457413483836557,0.38575144268334,0.326603839776637,0.385402110968848
"D29649_37-AV568",0.424950168291302,0.407163875264841,0.589914593191802,0.400444496023418,0.45567227106166,0.518292610284977,0.316662397023761,0.379954803428179,0.396598936594578,0.394629315175922,0.442807149400633,0.438362763114321,0.426194151211983,0.393354041840239,0.360143150340836,0.421616829711487,0.465925807135538,0.38599710385543,0.374629543953512,0.319496346139967,0.393911576541284,0.336482928346361,0.321869841021867,0.374946595676616,0.350644906187932,0.426526722549657,0.379505661978941,0.355705585542387,0.331268960235054,0.364032025031634,0.349476574224608,0.276062896466428,0.293818937434868,0.320516501406667,0.316268804201783,0.256618469303584,0,0.219031917988135,0.33904641247727,0.361315153667684,0.341851707973276,0.276933733035603,0.455506662585434,0.352141907031679,0.346178481074751,0.342420373772708,0.327738131591082,0.368870499757172,0.461940291971978,0.384741726868109,0.396689879819377,0.398326670088237,0.356846064061301,0.369750968509744
"D29650_38-AV570",0.403405693924536,0.386431605976423,0.573379352898937,0.390123821696954,0.457200518847326,0.506190910937931,0.316595430773185,0.404754904419884,0.385901532548356,0.390817847568343,0.432593420686032,0.451362413660321,0.436270857740502,0.381725742696952,0.366352163598618,0.445865488917053,0.473296301070965,0.367388848770545,0.366009261846161,0.336728499768214,0.41215212474575,0.358341123046006,0.332317090975664,0.403446079032678,0.373943228907477,0.425942110694556,0.398101564645514,0.359530443418982,0.350927490475012,0.377545678840669,0.340554152462174,0.284835247183221,0.303238681226973,0.31078075616873,0.298004100295528,0.279600327334746,0.219031917988135,0,0.350833308485517,0.394695756494262,0.341599060528597,0.287924352209663,0.469854348125149,0.357355808798524,0.359397384019184,0.367659632796335,0.343358234332774,0.384367784494597,0.489902363820712,0.406334182793455,0.422544669096283,0.385318442184373,0.351546758559863,0.374728253421918
"D29651_39-AV571",0.414804103926999,0.342636194962974,0.477263137622276,0.34636231325515,0.386773315849357,0.451229331810181,0.358534245629481,0.439494584793295,0.368560484516528,0.411881099948214,0.357868061733853,0.499788129698128,0.459328615876719,0.401025493456473,0.369480281723214,0.465949088773523,0.489338227309724,0.384540823158812,0.294441475076707,0.391430308076567,0.35687462583454,0.372351449564116,0.369259282444645,0.447281680494379,0.386717907078225,0.414151410611566,0.378033177019775,0.319810381531628,0.373951973270055,0.3258937987965,0.308039595870538,0.307463991108248,0.341486441779514,0.279181591279504,0.284682054351522,0.274845016279931,0.33904641247727,0.350833308485517,0,0.408693687311684,0.309761780843346,0.314321442384954,0.477157551897859,0.399559006288924,0.330891954670548,0.348126183455079,0.355889907408349,0.340434655608087,0.512747968670641,0.47081175084381,0.477242764355188,0.417163814533865,0.362767472742264,0.434447124532729
"D29652_40-AV579",0.558798629555818,0.498798775502005,0.637569753671142,0.519430404771432,0.538911086158105,0.615426048086838,0.361080158417755,0.452714372477336,0.431145976906783,0.417926879119694,0.511137688376881,0.444577296495666,0.431624082582795,0.440486842409006,0.433232371701693,0.408641391823063,0.421470086397055,0.500292679527118,0.456423525165637,0.313603230077388,0.410832128708014,0.389076220676461,0.433315720901308,0.334629345676482,0.322067566992872,0.442902057643568,0.421608539432818,0.411431596012799,0.362865231710286,0.412647880397602,0.399130511462811,0.343167986991026,0.376678978341664,0.382638078931301,0.421843709203754,0.389913084233993,0.361315153667684,0.394695756494262,0.408693687311684,0,0.396295670117401,0.383677242159987,0.408470747072629,0.378045105773253,0.427282381592969,0.417702867087013,0.383742076863367,0.425510407010027,0.389342129164533,0.386880816383083,0.384301493502091,0.380477448819777,0.427577790686547,0.380182144031503
"D29653_41-AV803",0.447759445227707,0.395500200165929,0.530760592963548,0.400540754869163,0.424589562046874,0.504884865607781,0.361381410503754,0.43143437697683,0.361472691692242,0.371915568554503,0.374570627293509,0.485083779757034,0.43668976050934,0.388637102249951,0.372570361815461,0.446474359442472,0.497872580070706,0.391743958767181,0.338436247446585,0.337658891055136,0.337939300257226,0.337436718249686,0.332324870503171,0.418813743951351,0.368732094951978,0.357147177346369,0.312829072485464,0.286001943464129,0.344968341626547,0.254669051684411,0.333009792467049,0.267094334467529,0.329012506227415,0.28893261612569,0.332733710982126,0.251788498892313,0.341851707973276,0.341599060528597,0.309761780843346,0.396295670117401,0,0.286140862689116,0.476992910798339,0.369804168463611,0.336728781878515,0.32884677089813,0.322038331509384,0.330571655453977,0.465572634402147,0.47536226643872,0.428584376923838,0.38835862153129,0.336887773032943,0.366026750846884
"D29654_42-AV814",0.424851804918703,0.387569761972756,0.551876071586648,0.3901102206559,0.437287084761913,0.502589446717125,0.312319833718913,0.381308092185168,0.355746027446928,0.3556910873588,0.40390249410031,0.428781704929488,0.402609719632685,0.38169312986697,0.342173992623728,0.433444897839605,0.455802054607523,0.375532115086092,0.363905165384154,0.34158632716077,0.373670331497042,0.331854285286839,0.338783634484046,0.394694417923956,0.362996545601028,0.424079111619282,0.385981411738961,0.345132680339744,0.369843709646281,0.335031148324801,0.320707673596111,0.303231081093206,0.280801567886053,0.295548531793523,0.303304488392035,0.29185332852481,0.276933733035603,0.287924352209663,0.314321442384954,0.383677242159987,0.286140862689116,0,0.474570350379831,0.379236396840114,0.35272027018992,0.365703524474029,0.338163169017488,0.378487460110722,0.450129294510255,0.406919589302986,0.410488160337785,0.376921897487345,0.361788808126548,0.370398971666442
"D29655_43-AV583",0.575791695755562,0.542991278199366,0.659642118138503,0.541988555251752,0.577793995968055,0.640040582435772,0.45525197365134,0.541872543659838,0.488823743885869,0.4735475062961,0.554417463282693,0.425949254886694,0.462787929395572,0.525486359675306,0.506533805503838,0.461203761925553,0.475405864563462,0.500892639288847,0.540194324316022,0.442884661653608,0.512797703794699,0.478973182702537,0.520878134706053,0.475138187572943,0.415146881616513,0.474882920817565,0.470639494419395,0.490899342338211,0.469028020842458,0.477405813866663,0.480693414642356,0.437771576687985,0.478314874967106,0.461296440046138,0.489081337882312,0.468585968620412,0.455506662585434,0.469854348125149,0.477157551897859,0.408470747072629,0.476992910798339,0.474570350379831,0,0.403064814416581,0.470339445878577,0.462739885826256,0.458700139476053,0.475040209805387,0.480456180705436,0.471790674449751,0.437762072618871,0.449222707010748,0.504123054029516,0.439494032220586
"D29656_44-AV584",0.489442429119904,0.458061901444468,0.610410737094661,0.46736051032343,0.512259802994158,0.580731114149829,0.376290909829063,0.46746843408934,0.404650614329172,0.401838265319666,0.472336730228398,0.408702161481786,0.398637460844705,0.392990294559136,0.374710910115723,0.404821418111909,0.437498569244748,0.445958323315488,0.430308053690065,0.360317265457986,0.415937573930687,0.39237665676285,0.411288272034583,0.406679461095944,0.37521023692831,0.394766608815766,0.382420623331779,0.377847907382558,0.386249944581312,0.389943754427884,0.389964450427749,0.333755638601531,0.381876906027416,0.353111639553349,0.386256975249691,0.350353757622141,0.352141907031679,0.357355808798524,0.399559006288924,0.378045105773253,0.369804168463611,0.379236396840114,0.403064814416581,0,0.32504015172085,0.339998176074414,0.343657427805688,0.33882391757698,0.441934401292891,0.427756524227274,0.397368310857999,0.338201605717684,0.353973300862336,0.356870774317163
"D29657_45-AV587",0.421075507902199,0.368680606459943,0.516806498643252,0.382039350752984,0.41174966014254,0.487941213733732,0.37349582596498,0.420213753751254,0.389512010082609,0.409405272227108,0.387878128454291,0.453928196480068,0.403711712959339,0.368585908628976,0.343954208230104,0.447550956185529,0.488253078732788,0.408106269137746,0.349089492779005,0.404789797295461,0.384784176065372,0.385153203118444,0.357966668580954,0.444987092032261,0.393116669836118,0.411374155931724,0.366839889771003,0.339660173499982,0.406968157679,0.359698399754073,0.343587650783487,0.328503608998299,0.337629025311804,0.292386245408412,0.323018329501951,0.309219824801147,0.346178481074751,0.359397384019184,0.330891954670548,0.427282381592969,0.336728781878515,0.35272027018992,0.470339445878577,0.32504015172085,0,0.265974247323982,0.316707973235903,0.283228081319029,0.497337984319745,0.466813686535166,0.456067931529382,0.376493908957789,0.306368281624326,0.393952552159592
"D29658_46-AV588",0.426199051048961,0.383938443380376,0.509071178911264,0.360560365472589,0.412592346054093,0.486719223988508,0.361377007109951,0.42232225395991,0.384415098701025,0.392788008312872,0.368815939839268,0.467977713328972,0.429754158687396,0.391513717803834,0.353640182100787,0.430929280451198,0.476816239673206,0.406914314480395,0.365643883598029,0.407898960223832,0.377634888320314,0.404844301460836,0.362736694794436,0.465088882711115,0.407747832775174,0.416268910660782,0.365440200232033,0.330022310184134,0.39634805052525,0.347019549686671,0.339428889699707,0.330142533111027,0.33005167249439,0.320461464661848,0.313361525113916,0.310134116981823,0.342420373772708,0.367659632796335,0.348126183455079,0.417702867087013,0.32884677089813,0.365703524474029,0.462739885826256,0.339998176074414,0.265974247323982,0,0.270012594229729,0.225589230072947,0.525038399590134,0.442338499513908,0.46165304051393,0.424313502947332,0.323986208215249,0.429237204492919
"D29659_47-AV596",0.446663636475342,0.41358287864008,0.534070680853299,0.412402560105669,0.424257942521098,0.502667094323601,0.36188541868106,0.414487037933786,0.397928553530707,0.392825687188223,0.414513602960882,0.472070349213428,0.42487725238981,0.378831729986479,0.345702164530188,0.423601815101232,0.462949398434224,0.41916358570745,0.400523209297773,0.385563910882336,0.361078860408402,0.357306544999942,0.356218229088946,0.440680986327884,0.366485739626177,0.419037607238077,0.366575734390923,0.346532331323867,0.357577586734989,0.350206333313758,0.340608742148952,0.294792300338239,0.288228432347263,0.300393943253163,0.325133592617122,0.30955863372018,0.327738131591082,0.343358234332774,0.355889907408349,0.383742076863367,0.322038331509384,0.338163169017488,0.458700139476053,0.343657427805688,0.316707973235903,0.270012594229729,0,0.229088247100511,0.474005457815403,0.443103528129167,0.458635223952202,0.399974065992242,0.350912215402915,0.393719308537919
"D29660_48-AV597",0.439443015470655,0.379435631664312,0.493416592247069,0.376875741086534,0.397202656977251,0.484103059475696,0.364394131392558,0.429481422726023,0.382232816809084,0.405753267697058,0.350927692811022,0.48063257029104,0.440596307525974,0.376518182781371,0.357036988398588,0.43034460653711,0.476750887048654,0.414665555791297,0.36731747056496,0.422266008421568,0.371112315445496,0.399835160439139,0.370301507396035,0.486552496433081,0.405202248876708,0.398534538866133,0.363967696905819,0.327084910063448,0.390445349943434,0.336259017870292,0.340602813294609,0.312396458259668,0.34750743799598,0.318920643133024,0.325730417020721,0.313893788089647,0.368870499757172,0.384367784494597,0.340434655608087,0.425510407010027,0.330571655453977,0.378487460110722,0.475040209805387,0.33882391757698,0.283228081319029,0.225589230072947,0.229088247100511,0,0.519542530091392,0.486213160915922,0.493489062934356,0.410551246875703,0.337482345697114,0.428765249231261
"D29661_49-AV816",0.609896609037641,0.562547132407506,0.715129820174823,0.606565803919566,0.608767601306113,0.671153288571737,0.465631639284155,0.497339653314693,0.496430569701446,0.45730879350878,0.598080596155946,0.401297791964941,0.406439060213088,0.470928921898325,0.494251244951017,0.445635309447417,0.459174261576312,0.564429273723608,0.549563302350416,0.423537075505156,0.499705521339407,0.456248607422877,0.513691334941412,0.377601064680217,0.38549764544443,0.473317999901404,0.483803847608258,0.491618579128954,0.454973300372665,0.481694931840013,0.487614123879791,0.453328236826337,0.458026013591825,0.459820863822027,0.517685056503158,0.487071391350655,0.461940291971978,0.489902363820712,0.512747968670641,0.389342129164533,0.465572634402147,0.450129294510255,0.480456180705436,0.441934401292891,0.497337984319745,0.525038399590134,0.474005457815403,0.519542530091392,0,0.422524237195313,0.296141723892079,0.37522044167647,0.461816140555454,0.353840625344928
"D29662_50-AV817",0.51481124942844,0.500747561230935,0.662164661553102,0.516053842180027,0.55147881410217,0.599255991530303,0.397237831539671,0.452168584350763,0.415001995218406,0.405665612756931,0.533541169837912,0.375235339648761,0.381333502902136,0.430860924550297,0.410676019122259,0.382545292765327,0.372570120127267,0.500573505313788,0.514483196099518,0.447188441937268,0.516776603766282,0.454450461323951,0.473650538482927,0.441546760229551,0.445405803525127,0.503821799525438,0.513501754665803,0.506684609675672,0.465609981600477,0.486191068285852,0.469902518300207,0.439401919444143,0.444749150212085,0.466889275994558,0.449983811616024,0.443085266915683,0.384741726868109,0.406334182793455,0.47081175084381,0.386880816383083,0.47536226643872,0.406919589302986,0.471790674449751,0.427756524227274,0.466813686535166,0.442338499513908,0.443103528129167,0.486213160915922,0.422524237195313,0,0.372318151099444,0.424007029591463,0.470753447454428,0.416560997256618
"D29663_51-AV863",0.558543881851626,0.519416575570615,0.693930834710513,0.548751815621199,0.577897539057124,0.645917399328124,0.410108952837738,0.462116884686021,0.471701382452849,0.467317258045387,0.575058333610957,0.381061441634489,0.412871704036915,0.460072195594712,0.45831946200612,0.427235100693785,0.46060312906554,0.515135422366312,0.509509030323369,0.380372567884374,0.483081211244136,0.416756239165177,0.47813785209284,0.3637271468154,0.378915317984464,0.44507981381398,0.434024152119783,0.444526228798814,0.408548013794846,0.451693636020825,0.477125417046447,0.425999327157419,0.417330463953001,0.437176362732929,0.476983250253022,0.457413483836557,0.396689879819377,0.422544669096283,0.477242764355188,0.384301493502091,0.428584376923838,0.410488160337785,0.437762072618871,0.397368310857999,0.456067931529382,0.46165304051393,0.458635223952202,0.493489062934356,0.296141723892079,0.372318151099444,0,0.326098147150472,0.391327526356407,0.304871170159228
"D29664_52-AV864",0.506325836091704,0.461373296786636,0.63322734983863,0.481527150920548,0.512456592978429,0.588160416291186,0.371928423480096,0.458374293223452,0.404415907234721,0.415590819246677,0.496040631748083,0.389547464763074,0.39415380190741,0.413389555213925,0.412327447089976,0.418242805185716,0.422165995922223,0.482550409480714,0.425678707975459,0.349462066066587,0.405662840286929,0.391257049223619,0.435260586889964,0.396297442289014,0.347961245589965,0.341814273810381,0.36169356884012,0.374550415206856,0.38493688130484,0.378746333463405,0.382806155697703,0.362098795643603,0.385091401356811,0.357805661580828,0.402539736810327,0.38575144268334,0.398326670088237,0.385318442184373,0.417163814533865,0.380477448819777,0.38835862153129,0.376921897487345,0.449222707010748,0.338201605717684,0.376493908957789,0.424313502947332,0.399974065992242,0.410551246875703,0.37522044167647,0.424007029591463,0.326098147150472,0,0.317000158042427,0.251355855304876
"D29665_53-AV865",0.440855072626211,0.404242510339729,0.564145242866933,0.398941526813619,0.450103237216884,0.523031987526456,0.374753720222291,0.451880005473251,0.405466207394074,0.420313732765777,0.433335331840274,0.460486711622629,0.432099961409081,0.376107967763263,0.366585481836866,0.431342448396539,0.493190883270541,0.433445022558067,0.396876256445975,0.399463252341496,0.399562102205135,0.399328303744191,0.354845915328866,0.43992782415637,0.391164927770024,0.366307455371282,0.359113308898007,0.330529291512828,0.392185619186159,0.36459812218197,0.373567097880851,0.352327324131581,0.361638671328768,0.333261670874524,0.350607065829678,0.326603839776637,0.356846064061301,0.351546758559863,0.362767472742264,0.427577790686547,0.336887773032943,0.361788808126548,0.504123054029516,0.353973300862336,0.306368281624326,0.323986208215249,0.350912215402915,0.337482345697114,0.461816140555454,0.470753447454428,0.391327526356407,0.317000158042427,0,0.327528639264025
"D29666_54-AV866",0.524295351132278,0.49731990344922,0.649768671949589,0.502559180053705,0.535451594796864,0.600998948078043,0.378448732427586,0.443131302803627,0.40301013533308,0.415371038944218,0.522121621066406,0.384052517766861,0.378693884665996,0.402126099963296,0.400983526826186,0.397652636719509,0.429172103580009,0.479185345227577,0.453305555634666,0.342797985584604,0.428447442614537,0.371920595518862,0.421994139190959,0.364173072126798,0.338220851445962,0.351010431762755,0.37823449796406,0.381855284236245,0.367645982190218,0.377105643072482,0.399269900005096,0.346570044973404,0.384749809600689,0.371606743962258,0.418491795021378,0.385402110968848,0.369750968509744,0.374728253421918,0.434447124532729,0.380182144031503,0.366026750846884,0.370398971666442,0.439494032220586,0.356870774317163,0.393952552159592,0.429237204492919,0.393719308537919,0.428765249231261,0.353840625344928,0.416560997256618,0.304871170159228,0.251355855304876,0.327528639264025,0
